,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
99,sta2,HO_5G2WiFi,0.0,130,-79.0,-71.0,0.024,0.022,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707158240.3748136
100,sta4,HO_5G2WiFi,0.0,130,-76.0,-70.0,0.024,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158251.7856202
101,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-75.0,0.042,0.026,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707158259.0071595
102,sta1,HO_WiFi25G,0.0,1,-73.0,-69.0,0.023,0.031,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707158268.1907904
103,sta3,HO_WiFi25G,0.0,1,-77.0,-76.0,0.035,0.022,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707158277.4068875
104,sta1,HO_5G2WiFi,0.0,130,-71.0,-69.0,0.022,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158288.804716
105,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-64.0,0.025,0.031,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707158308.463293
106,sta3,HO_5G2WiFi,0.0,130,-74.0,-70.0,0.039,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158326.1478019
107,sta1,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.031,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158362.4322758
108,sta2,HO_WiFi2WiFi,0.0,130,-76.0,-72.0,0.024,0.02,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707158384.215171
109,sta1,HO_WiFi25G,0.0,1,-74.0,-71.0,0.022,0.025,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707158393.3861234
110,sta4,HO_5G2WiFi,0.0,130,-77.0,-69.0,0.022,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158402.6489768
111,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.026,0.023,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707158411.840443
112,sta1,HO_5G2WiFi,0.0,130,-70.0,-71.0,0.076,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158419.028227
113,sta3,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.03,0.021,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707158426.1728969
114,sta2,HO_WiFi25G,0.0,1,-76.0,-74.0,0.021,0.029,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707158437.4281447
115,sta3,HO_WiFi2WiFi,0.0,130,-75.0,-69.0,0.031,0.039,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707158455.0471997
116,sta2,HO_5G2WiFi,0.0,130,-70.0,-68.0,0.035,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158481.0402024
117,sta2,HO_WiFi25G,0.0,1,-62.0,-61.0,0.028,0.027,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707158504.9226437
118,sta2,HO_5G2WiFi,0.0,130,-51.0,-65.0,0.027,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158520.429152
119,sta4,HO_5G2WiFi,0.0,130,-79.0,-73.0,0.042,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158531.7456903
120,sta2,HO_WiFi2WiFi,0.0,130,-78.0,-72.0,0.02,0.028,ap4-wlan1,ap3-wlan1,ap3-wlan1,1707158538.9785457
121,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-69.0,0.026,0.031,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707158564.8522742
122,sta4,HO_WiFi25G,0.0,1,-66.0,-64.0,0.03,0.031,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707158582.4764745
123,sta1,HO_5G2WiFi,0.0,130,-79.0,-70.0,0.044,0.022,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707158591.685922
124,sta4,HO_5G2WiFi,0.0,130,-60.0,-64.0,0.041,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158603.1242115
125,sta4,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.024,0.026,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707158616.522178
126,sta1,HO_WiFi2WiFi,0.0,130,-73.0,-70.0,0.028,0.035,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707158625.7665327
127,sta3,HO_WiFi2WiFi,0.0,130,-73.0,-72.0,0.029,0.023,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707158633.041408
128,sta2,HO_5G2WiFi,0.0,130,-78.0,-71.0,0.027,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707158642.3565948
129,sta1,HO_WiFi25G,0.0,1,-71.0,-66.0,0.026,0.023,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707158651.5333166
130,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-69.0,0.027,0.03,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707158660.905987
131,sta1,HO_5G2WiFi,0.0,130,-54.0,-54.0,0.029,0.124,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158674.2603054
132,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-69.0,0.035,0.03,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707158716.9357958
133,sta3,HO_5G2WiFi,0.0,130,-75.0,-72.0,0.022,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158736.6542096
134,sta4,HO_WiFi25G,0.0,1,-67.0,-55.0,0.025,0.022,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707158745.8485928
135,sta2,HO_WiFi2WiFi,0.0,130,-77.0,-70.0,0.026,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707158755.0834424
136,sta4,HO_5G2WiFi,0.0,130,-67.0,-70.0,0.021,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158768.5691338
137,sta2,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.024,0.033,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707158777.8466356
138,sta1,HO_WiFi25G,0.0,1,-71.0,-60.0,0.023,0.031,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707158787.1268318
139,sta2,HO_WiFi25G,0.0,1,-76.0,-75.0,0.023,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707158800.4915454
140,sta1,HO_5G2WiFi,0.0,130,-69.0,-64.0,0.026,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707158807.704756
141,sta4,HO_5G2WiFi,0.0,130,-75.0,-70.0,0.039,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158825.2897403
142,sta3,HO_WiFi25G,0.0,1,-72.0,-63.0,0.141,0.022,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707158838.6679296
143,sta3,HO_5G2WiFi,0.0,130,-67.0,-66.0,0.037,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707158852.2937272
144,sta2,HO_5G2WiFi,0.0,130,-74.0,-71.0,0.022,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158861.5421147
145,sta1,HO_5G2WiFi,0.0,130,-81.0,-72.0,0.041,0.044,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707158885.4801438
146,sta4,HO_WiFi2WiFi,0.0,130,-74.0,-69.0,0.024,0.035,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707158894.7879283
147,sta3,HO_WiFi25G,0.0,1,-78.0,-77.0,0.028,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707158916.4562488
148,sta1,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.022,0.025,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707158927.8941696
149,sta1,HO_WiFi2WiFi,0.0,130,-74.0,-73.0,0.027,0.036,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707158951.7456586
150,sta3,HO_5G2WiFi,0.0,130,-68.0,-71.0,0.055,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707158958.9929054
151,sta4,HO_WiFi2WiFi,0.0,130,-76.0,-66.0,0.025,0.027,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707158966.1964738
152,sta1,HO_WiFi2WiFi,0.0,130,-74.0,-72.0,0.022,0.029,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707158975.5998287
153,sta3,HO_WiFi25G,0.0,1,-72.0,-62.0,0.023,0.022,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707158984.803165
154,sta3,HO_5G2WiFi,0.0,130,-45.0,-63.0,0.024,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707159000.3897333
155,sta4,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.025,0.024,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707159007.5105524
156,sta3,HO_WiFi25G,0.0,1,-70.0,-66.0,0.024,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707159020.9941828
157,sta2,HO_WiFi2WiFi,0.0,130,-77.0,-68.0,0.038,0.026,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707159032.3805015
158,sta3,HO_5G2WiFi,0.0,130,-61.0,-40.0,0.046,0.039,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707159041.6947057
159,sta2,HO_WiFi25G,0.0,1,-71.0,-47.0,0.025,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707159052.9965947
160,sta4,HO_WiFi2WiFi,0.006211180124223602,0,-79.0,-79.0,0.037,0.037,ap4-wlan1,ap4-wlan1,ap4-wlan1,1707159059.2533662
161,sta2,HO_5G2WiFi,0.006172839506172839,130,-63.0,-59.0,0.023,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707159066.4209313
162,sta3,HO_WiFi2WiFi,0.006134969325153374,130,-78.0,-75.0,0.028,0.033,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707159092.5357015
163,sta1,HO_WiFi2WiFi,0.006097560975609756,130,-76.0,-73.0,0.038,0.04,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707159104.058085
164,sta4,HO_5G2WiFi,0.006060606060606061,130,-75.0,-72.0,0.053,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707159113.3400924
165,sta1,HO_WiFi2WiFi,0.006024096385542169,130,-75.0,-71.0,0.031,0.028,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707159124.802239
166,sta1,HO_WiFi2WiFi,0.005988023952095809,130,-76.0,-66.0,0.036,0.029,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707159138.4231074
