,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
95,sta16,HO_WiFi2WiFi,0.0,130,-71.0,-73.0,0.091,0.026,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707346945.855675
96,sta1,HO_5G2WiFi,0.0,130,-70.0,-51.0,0.027,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707346952.0293403
97,sta13,HO_5G2WiFi,0.0,130,-71.0,-67.0,0.027,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707346970.6416872
98,sta2,HO_5G2WiFi,0.0,6,-76.0,-57.0,0.037,0.027,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707346985.2850897
99,sta6,HO_5G2WiFi,0.0,130,-67.0,-68.0,0.037,0.035,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347012.206905
100,sta12,HO_WiFi25G,0.0,1,-78.0,-78.0,0.027,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707347024.4913943
101,sta8,HO_5G2WiFi,0.0,130,-77.0,-69.0,0.029,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347049.3976367
102,sta6,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.027,0.024,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707347063.7558312
103,sta12,HO_5G2WiFi,0.0,130,-72.0,-72.0,0.035,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347074.1153557
104,sta9,HO_5G2WiFi,0.0,130,-75.0,-69.0,0.028,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347094.9869776
105,sta14,HO_WiFi25G,0.0,9,-78.0,-75.0,0.031,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707347107.2583582
106,sta6,HO_WiFi2WiFi,0.0,130,-78.0,-54.0,0.032,0.025,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707347115.4884155
107,sta13,HO_5G2WiFi,0.0,130,-73.0,-71.0,0.033,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347121.7004564
108,sta12,HO_WiFi25G,0.0,1,-68.0,-46.0,0.026,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707347131.8682117
109,sta15,HO_5G2WiFi,0.0,130,-75.0,-70.0,0.024,0.039,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347156.9600563
110,sta7,HO_WiFi2WiFi,0.0,130,-75.0,-68.0,0.022,0.024,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707347167.2730117
111,sta13,HO_WiFi25G,0.0,1,-69.0,-55.0,0.028,0.031,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707347177.5930254
112,sta5,HO_5G2WiFi,0.0,130,-72.0,-71.0,0.025,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347183.7741063
113,sta12,HO_5G2WiFi,0.0,130,-71.0,-63.0,0.032,0.026,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707347190.0199664
114,sta11,HO_5G2WiFi,0.0,130,-70.0,-62.0,0.023,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347198.2303414
115,sta3,HO_5G2WiFi,0.0,130,-62.0,-68.0,0.025,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347208.5792878
116,sta16,HO_WiFi2WiFi,0.0,130,-78.0,-76.0,0.027,0.022,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707347216.9076557
117,sta1,HO_5G2WiFi,0.0,130,-78.0,-62.0,0.032,0.025,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707347223.1612866
118,sta8,HO_5G2WiFi,0.0,130,-76.0,-69.0,0.045,0.034,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347233.5523074
119,sta13,HO_5G2WiFi,0.0,130,-70.0,-65.0,0.028,0.027,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707347246.0039382
120,sta4,HO_5G2WiFi,0.0,130,-72.0,-69.0,0.023,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347258.362637
121,sta11,HO_WiFi2WiFi,0.0,130,-77.0,-62.0,0.025,0.024,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707347266.5425005
122,sta1,HO_WiFi2WiFi,0.0,130,-78.0,-61.0,0.035,0.029,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707347281.1742232
123,sta15,HO_WiFi2WiFi,0.0,130,-77.0,-76.0,0.026,0.021,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707347289.4108849
124,sta14,HO_5G2WiFi,0.0,130,-76.0,-66.0,0.031,0.036,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347297.6567564
125,sta4,HO_WiFi2WiFi,0.0,130,-75.0,-72.0,0.033,0.023,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707347316.3059156
126,sta16,HO_WiFi2WiFi,0.0,130,-74.0,-67.0,0.025,0.027,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707347332.979484
