,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
144,sta10,HO_WiFi25G,0.0,1,-74.0,-73.0,0.032,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730618.402378
145,sta15,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.024,0.021,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707730632.053204
146,sta7,HO_WiFi25G,0.0,1,-78.0,-75.0,0.035,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730645.48575
147,sta4,HO_5G2WiFi,0.0,130,-50.0,-65.0,0.033,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730663.1448352
148,sta3,HO_5G2WiFi,0.0,130,-74.0,-68.0,0.024,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730674.6505446
149,sta10,HO_5G2WiFi,0.0,130,-73.0,-71.0,0.032,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730681.8940172
150,sta14,HO_WiFi2WiFi,0.0,130,-79.0,-55.0,0.025,0.029,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730699.519751
151,sta6,HO_5G2WiFi,0.0,130,-72.0,-70.0,0.029,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730708.847826
152,sta5,HO_WiFi2WiFi,0.0,130,-74.0,-73.0,0.019,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730718.0438745
153,sta11,HO_WiFi2WiFi,0.0,130,-74.0,-68.0,0.031,0.031,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707730731.4712741
154,sta2,HO_5G2WiFi,0.0,6,-63.0,-66.0,0.032,0.047,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730740.6650553
155,sta3,HO_WiFi2WiFi,0.0,130,-77.0,-75.0,0.025,0.023,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707730747.8889024
156,sta1,HO_WiFi25G,0.0,1,-67.0,-61.0,0.037,0.026,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730761.3158622
157,sta8,HO_5G2WiFi,0.0,130,-75.0,-70.0,0.035,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730772.7747462
158,sta14,HO_WiFi2WiFi,0.0,130,-78.0,-69.0,0.036,0.036,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730780.070309
159,sta6,HO_WiFi25G,0.0,1,-68.0,-63.0,0.034,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730791.449393
160,sta13,HO_WiFi2WiFi,0.0,130,-76.0,-68.0,0.025,0.025,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730798.6839504
161,sta11,HO_WiFi2WiFi,0.0,130,-75.0,-72.0,0.029,0.03,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730812.2667656
162,sta1,HO_5G2WiFi,0.0,130,-70.0,-66.0,0.037,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730828.038317
163,sta7,HO_5G2WiFi,0.0,130,-76.0,-70.0,0.028,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730843.5156283
164,sta6,HO_5G2WiFi,0.0,130,-73.0,-60.0,0.045,0.031,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730850.7699099
165,sta2,HO_WiFi2WiFi,0.0,6,-77.0,-76.0,0.027,0.02,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730868.6235447
166,sta10,HO_5G2WiFi,0.0,130,-71.0,-73.0,0.028,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730879.8778944
167,sta16,HO_5G2WiFi,0.0,130,-80.0,-64.0,0.026,0.02,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730887.125568
168,sta1,HO_WiFi2WiFi,0.0,130,-78.0,-73.0,0.021,0.038,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730894.3882077
169,sta15,HO_WiFi2WiFi,0.0,130,-77.0,-73.0,0.029,0.03,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730903.764542
170,sta8,HO_WiFi2WiFi,0.0,130,-77.0,-68.0,0.026,0.022,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707730910.9161673
171,sta7,HO_WiFi25G,0.0,1,-77.0,-75.0,0.046,0.032,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730922.241868
172,sta12,HO_5G2WiFi,0.0,130,-74.0,-69.0,4.039,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730935.8362427
173,sta4,HO_5G2WiFi,0.0,130,-71.0,-68.0,0.024,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730943.0250514
174,sta3,HO_5G2WiFi,0.0,130,-73.0,-70.0,0.024,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730954.4597874
175,sta16,HO_WiFi2WiFi,0.0,130,-77.0,-72.0,0.034,0.043,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730963.863935
176,sta9,HO_WiFi2WiFi,0.0,130,-75.0,-71.0,0.026,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707730973.2550266
