,STA,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
209,sta4,0.0,6,-78.0,-75.0,0.031,0.025,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705727457.6047225
210,sta2,0.0,6,-75.0,-68.0,0.024,0.033,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705727467.9823632
211,sta1,0.0,6,-75.0,-58.0,0.031,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705727486.3951678
212,sta1,0.0,6,-79.0,-67.0,0.028,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705727519.2981176
213,sta3,0.0,6,-77.0,-76.0,0.032,0.035,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705727541.9966753
214,sta4,0.0,6,-78.0,-72.0,0.023,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705727558.3094113
215,sta1,0.0,6,-76.0,-70.0,0.034,0.02,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705727605.5397308
216,sta3,0.0,6,-74.0,-67.0,0.027,0.06,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705727628.1810808
217,sta1,0.0,6,-78.0,-73.0,0.027,0.025,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705727638.4608848
218,sta4,0.0,6,-73.0,-72.0,0.036,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705727673.365957
219,sta2,0.0,6,-81.0,-67.0,0.024,0.02,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705727683.656615
220,sta3,0.0,6,-77.0,-71.0,0.03,0.022,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705727693.911998
221,sta1,0.0,6,-76.0,-61.0,0.03,0.038,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705727729.0041206
222,sta2,0.0,6,-74.0,-62.0,0.031,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705727745.4267364
223,sta1,0.0,6,-78.0,-72.0,0.037,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705727764.016161
224,sta4,0.0,6,-77.0,-70.0,0.025,0.036,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705727774.2132483
225,sta1,0.0,6,-79.0,-73.0,0.032,0.029,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705727798.9089239
226,sta2,0.0,6,-76.0,-71.0,0.023,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705727815.2615645
227,sta3,0.0,6,-77.0,-68.0,0.02,0.025,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705727825.4806778
228,sta3,0.0,6,-75.0,-74.0,0.023,0.03,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705727854.250511
229,sta2,0.0,6,-80.0,-58.0,0.023,0.028,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705727876.8815641
230,sta4,0.0,6,-78.0,-71.0,0.026,0.028,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705727901.4134758
231,sta2,0.0,6,-80.0,-77.0,0.021,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705727911.6394594
232,sta4,0.0,6,-79.0,-76.0,0.025,0.026,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705727936.1480093
233,sta3,0.0,6,-72.0,-60.0,0.025,0.037,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705727952.5303452
234,sta4,0.0,6,-72.0,-64.0,0.032,0.034,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705728001.6237679
235,sta3,0.0,6,-76.0,-70.0,0.024,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705728042.5168
236,sta1,0.0,6,-69.0,-54.0,0.031,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705728052.7407713
237,sta2,0.0,6,-66.0,-62.0,0.03,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705728069.1628468
238,sta1,0.0,6,-76.0,-64.0,0.029,0.041,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705728087.5048912
239,sta2,0.0,6,-79.0,-54.0,0.032,0.026,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705728104.00536
240,sta3,0.0,1,-79.0,-79.0,0.023,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1705728114.2937286
241,sta1,0.0,6,-77.0,-75.0,0.025,0.031,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705728124.5797622
242,sta3,0.0,6,-61.0,-64.0,0.023,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705728175.7961957
243,sta1,0.0,6,-78.0,-61.0,0.026,0.03,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705728186.1541078
244,sta3,0.0,6,-78.0,-67.0,0.037,0.024,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705728208.8766642
245,sta1,0.0,6,-72.0,-71.0,0.024,0.033,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705728243.6031485
246,sta3,0.0,6,-75.0,-65.0,0.029,0.025,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705728266.1005318
247,sta4,0.0,6,-78.0,-72.0,0.024,0.032,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705728311.1232846
248,sta1,0.0,6,-72.0,-68.0,0.028,0.039,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705728333.6422572
249,sta4,0.0,1,-80.0,-80.0,0.034,0.034,ap5-wlan1,ap1-wlan1,ap1-wlan1,1705728343.9110696
250,sta4,0.0,6,-73.0,-69.0,0.024,0.032,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705728372.5790606
251,sta2,0.0,6,-71.0,-53.0,0.038,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705728382.7847135
252,sta3,0.0,6,-77.0,-70.0,0.029,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705728395.072494
253,sta2,0.0,6,-78.0,-73.0,0.024,0.03,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705728421.6057174
254,sta2,0.00392156862745098,0,-79.0,-79.0,0.023,0.023,ap4-wlan1,ap1-wlan1,,1705728452.3733132
255,sta1,0.0,6,-77.0,-61.0,0.028,0.027,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705728493.5927105
256,sta2,0.0038910505836575876,6,-69.0,-66.0,0.041,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705728510.0878785
257,sta3,0.0,6,-82.0,-72.0,0.028,0.026,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705728520.485017
258,sta1,0.0,6,-75.0,-68.0,0.029,0.032,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705728532.7632418
259,sta4,0.0,6,-75.0,-69.0,0.033,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705728567.701776
260,sta2,0.0038314176245210726,6,-79.0,-66.0,0.046,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705728627.05611
261,sta2,0.003816793893129771,6,-74.0,-71.0,0.036,0.037,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705728655.780901
262,sta3,0.0,6,-75.0,-66.0,0.03,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705728665.9822989
263,sta2,0.003787878787878788,6,-78.0,-72.0,0.024,0.022,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705728739.8707912
264,sta4,0.0,6,-77.0,-71.0,0.031,0.034,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705728764.3777733
265,sta1,0.0,6,-82.0,-71.0,0.03,0.023,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705728787.0015478
266,sta1,0.0,6,-78.0,-70.0,0.028,0.073,ap3-wlan1,ap4-wlan1,ap4-wlan1,1705728842.2483852
267,sta4,0.0,6,-79.0,-73.0,0.037,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705728852.4647837
268,sta2,0.0037174721189591076,6,-73.0,-66.0,0.024,0.037,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705728862.7485967
269,sta2,0.003703703703703704,6,-78.0,-70.0,0.031,0.022,ap3-wlan1,ap4-wlan1,ap4-wlan1,1705728895.6530762
270,sta1,0.0,1,-79.0,-79.0,0.03,0.03,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705728936.8464034
271,sta4,0.0,6,-79.0,-59.0,0.029,0.029,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705728947.1785996
272,sta2,0.003663003663003663,6,-65.0,-57.0,0.028,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705728983.9505417
273,sta1,0.0,6,-78.0,-72.0,0.024,0.025,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705729000.3873956
274,sta2,0.0036363636363636364,6,-73.0,-69.0,0.04,0.029,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705729016.7869172
275,sta1,0.0,6,-75.0,-68.0,0.025,0.066,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705729033.2066174
276,sta4,0.0,1,-79.0,-79.0,0.025,0.025,ap2-wlan1,ap1-wlan1,ap1-wlan1,1705729043.459233
277,sta1,0.0,6,-80.0,-41.0,0.025,0.059,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705729066.0556679
278,sta4,0.0,6,-80.0,-66.0,0.03,0.02,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705729076.2772157
279,sta3,0.0,6,-82.0,-71.0,0.029,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705729092.7094254
280,sta1,0.0,6,-73.0,-69.0,0.027,0.023,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705729102.9667735
281,sta2,0.0035460992907801418,6,-82.0,-70.0,0.03,0.031,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705729119.3020034
282,sta2,0.0035335689045936395,6,-83.0,-72.0,0.027,0.03,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705729174.6592634
283,sta2,0.0035211267605633804,6,-76.0,-70.0,0.029,0.026,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705729205.4598417
284,sta4,0.0,6,-78.0,-72.0,0.025,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705729252.6248748
285,sta3,0.0,6,-76.0,-66.0,0.033,0.037,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705729269.0096295
286,sta4,0.0,1,-79.0,-79.0,0.021,0.021,ap5-wlan1,ap1-wlan1,ap1-wlan1,1705729309.9761505
287,sta2,0.003472222222222222,6,-79.0,-72.0,0.033,0.033,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705729320.265937
288,sta1,0.0,6,-76.0,-64.0,0.023,0.019,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705729361.3490422
289,sta4,0.0,6,-76.0,-73.0,0.032,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705729371.6677568
290,sta2,0.003436426116838488,6,-79.0,-63.0,0.03,0.032,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705729381.9770217
291,sta1,0.0,6,-78.0,-72.0,0.022,0.035,ap3-wlan1,ap4-wlan1,ap4-wlan1,1705729400.3184655
292,sta2,0.0034129692832764505,6,-78.0,-79.0,0.1,0.025,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705729416.7070923
293,sta3,0.0,6,-73.0,-62.0,0.024,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705729426.988274
294,sta2,0.003389830508474576,6,-74.0,-70.0,0.023,0.03,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705729451.5960503
295,sta1,0.0,6,-32.0,-63.0,0.023,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705729500.8751166
296,sta3,0.0,6,-76.0,-72.0,0.03,0.019,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705729523.3707101
297,sta2,0.003355704697986577,6,-79.0,-63.0,0.031,0.037,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705729570.7712986
298,sta4,0.0,6,-72.0,-55.0,0.038,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705729593.5219936
299,sta1,0.0,6,-74.0,-67.0,0.035,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705729616.2284107
300,sta4,0.0,6,-76.0,-69.0,0.024,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705729626.4493637
301,sta3,0.0,6,-81.0,-68.0,0.03,0.021,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705729644.8678033
302,sta4,0.0,6,-79.0,-65.0,0.023,0.023,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705729661.2271826
303,sta2,0.006578947368421052,0,-79.0,-79.0,0.025,0.025,ap4-wlan1,ap1-wlan1,,1705729671.4824686
304,sta3,0.0,1,-79.0,-79.0,0.025,0.025,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705729681.6714892
305,sta4,0.0,1,-79.0,-79.0,0.021,0.021,ap2-wlan1,ap1-wlan1,ap1-wlan1,1705729698.0890398
306,sta3,0.0,6,-81.0,-69.0,0.031,0.029,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705729714.5224998
307,sta4,0.0,6,-82.0,-69.0,0.028,0.035,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705729730.8858068
308,sta2,0.006472491909385114,6,-71.0,-62.0,0.034,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705729741.1457677
309,sta2,0.0064516129032258064,6,-75.0,-69.0,0.041,0.028,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705729769.9324946
310,sta1,0.0,6,-82.0,-70.0,0.029,0.031,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705729786.2893825
311,sta2,0.00641025641025641,6,-75.0,-74.0,0.026,0.033,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705729802.807877
312,sta3,0.0,6,-78.0,-77.0,0.031,0.026,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705729837.8287609
313,sta1,0.0,6,-76.0,-66.0,0.111,0.032,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705729848.0869656
314,sta4,0.0,6,-73.0,-66.0,0.023,0.073,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705729858.3425982
315,sta2,0.006329113924050633,6,-78.0,-53.0,0.024,0.021,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705729868.539901
316,sta3,0.0,6,-71.0,-58.0,0.031,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705729928.1741064
317,sta1,0.0,6,-79.0,-72.0,0.024,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705729938.5340235
318,sta2,0.006269592476489028,6,-76.0,-71.0,0.027,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705729979.7677639
319,sta1,0.0,6,-78.0,-76.0,0.048,0.021,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705729996.254509
320,sta4,0.0,6,-80.0,-78.0,0.031,0.037,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705730031.0206432
321,sta2,0.006211180124223602,1,-79.0,-79.0,0.023,0.023,ap2-wlan1,ap1-wlan1,ap1-wlan1,1705730066.2664478
322,sta3,0.0,6,-80.0,-67.0,0.031,0.143,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705730076.584898
323,sta2,0.006172839506172839,6,-80.0,-70.0,0.025,0.035,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705730099.2754683
324,sta3,0.0,6,-80.0,-78.0,0.023,0.032,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705730109.5734725
325,sta1,0.0,6,-70.0,-66.0,0.025,0.085,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705730144.7116814
326,sta2,0.0061162079510703364,6,-82.0,-69.0,0.028,0.03,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705730210.4941258
327,sta3,0.0,6,-77.0,-69.0,0.028,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705730220.7053795
328,sta3,0.0,6,-78.0,-56.0,0.037,0.027,ap5-wlan1,ap3-wlan1,ap3-wlan1,1705730249.414863
329,sta3,0.0,6,-77.0,-67.0,0.029,0.029,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705730278.2823465
330,sta1,0.0,6,-79.0,-58.0,0.03,0.026,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705730288.560635
331,sta2,0.006024096385542169,6,-80.0,-65.0,0.031,0.031,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705730304.9380372
332,sta1,0.0,6,-75.0,-74.0,0.029,0.03,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705730321.4475033
333,sta4,0.0,6,-80.0,-71.0,0.04,0.02,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705730331.6187918
334,sta2,0.005970149253731343,1,-79.0,-79.0,0.027,0.027,ap4-wlan1,ap1-wlan1,ap1-wlan1,1705730341.9102793
335,sta4,0.0,6,-78.0,-69.0,0.023,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1705730364.579118
336,sta2,0.005934718100890208,6,-75.0,-71.0,0.032,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705730374.8190653
337,sta3,0.0,6,-74.0,-73.0,0.026,0.024,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705730409.5401826
338,sta2,0.0058997050147492625,6,-80.0,-54.0,0.047,0.028,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705730432.1218152
339,sta1,0.0,6,-78.0,-72.0,0.022,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705730472.9799516
340,sta4,0.0,6,-76.0,-67.0,0.031,0.031,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705730483.2431555
341,sta1,0.0,6,-77.0,-60.0,0.02,0.02,ap5-wlan1,ap4-wlan1,ap4-wlan1,1705730530.5545554
342,sta3,0.0,6,-77.0,-68.0,0.026,0.021,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705730555.2966638
343,sta1,0.0,6,-73.0,-71.0,0.024,0.026,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705730590.445441
344,sta1,0.0,6,-76.0,-70.0,0.026,0.031,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705730619.3401
345,sta4,0.0,6,-78.0,-73.0,0.023,0.037,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705730629.6001048
346,sta2,0.005763688760806916,6,-71.0,-58.0,0.024,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705730639.858197
347,sta3,0.0,6,-80.0,-60.0,0.031,0.042,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705730701.474506
348,sta4,0.0,6,-74.0,-72.0,0.028,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705730717.9540932
349,sta1,0.0,6,-79.0,-57.0,0.028,0.025,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705730740.6005244
350,sta1,0.0,6,-72.0,-72.0,0.031,0.029,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705730793.8901992
351,sta2,0.005681818181818182,6,-78.0,-71.0,0.03,0.028,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705730810.313279
352,sta1,0.0,6,-79.0,-48.0,0.026,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705730826.9053068
353,sta4,0.0,6,-78.0,-71.0,0.033,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705730837.288452
354,sta3,0.0,1,-79.0,-79.0,0.037,0.037,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705730878.4535308
355,sta2,0.0056179775280898875,6,-73.0,-68.0,0.029,0.032,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705730901.157296
356,sta4,0.0,6,-75.0,-71.0,0.026,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705730923.7819562
357,sta3,0.0,6,-78.0,-55.0,0.025,0.03,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705730940.310288
358,sta1,0.0,6,-82.0,-72.0,0.031,0.033,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705730950.5994413
359,sta1,0.0,1,-79.0,-79.0,0.033,0.033,ap2-wlan1,ap1-wlan1,ap1-wlan1,1705730979.2941
360,sta4,0.0,6,-79.0,-76.0,0.034,0.02,ap4-wlan1,ap2-wlan1,ap2-wlan1,1705730989.5043778
361,sta2,0.0055248618784530384,6,-78.0,-72.0,0.029,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705730999.803797
362,sta3,0.0,6,-79.0,-52.0,0.024,0.029,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705731010.1340039
363,sta1,0.0,6,-80.0,-68.0,0.027,0.04,ap1-wlan1,ap2-wlan1,ap2-wlan1,1705731020.4523473
364,sta3,0.0,6,-76.0,-73.0,0.024,0.02,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705731045.0344465
365,sta2,0.00546448087431694,6,-79.0,-69.0,0.027,0.022,ap3-wlan1,ap2-wlan1,ap2-wlan1,1705731067.605362
366,sta2,0.005449591280653951,1,-79.0,-79.0,0.023,0.023,ap2-wlan1,ap1-wlan1,ap1-wlan1,1705731096.461026
367,sta4,0.0,6,-78.0,-65.0,0.03,0.037,ap2-wlan1,ap4-wlan1,ap4-wlan1,1705731119.2300074
368,sta2,0.005420054200542005,6,-80.0,-70.0,0.022,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705731154.0868242
369,sta3,0.0,6,-73.0,-58.0,0.029,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705731164.362144
370,sta2,0.005390835579514825,1,-80.0,-80.0,0.033,0.033,ap3-wlan1,ap1-wlan1,ap1-wlan1,1705731186.9617674
371,sta1,0.0,6,-81.0,-68.0,0.04,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705731205.3888805
372,sta4,0.0,6,-76.0,-71.0,0.027,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1705731215.6937215
373,sta2,0.0053475935828877,6,-83.0,-73.0,0.027,0.025,ap1-wlan1,ap3-wlan1,ap3-wlan1,1705731225.9519062
374,sta4,0.0,6,-76.0,-69.0,0.022,0.025,ap4-wlan1,ap5-wlan1,ap5-wlan1,1705731301.7521586
375,sta3,0.0,6,-72.0,-73.0,0.039,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1705731320.1381178
376,sta1,0.0,6,-76.0,-76.0,0.025,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1705731330.3981
